
20090916,3,1,8,STEEL NERVES,G320,D Whyte,C W Chang,121,1155,1,1.09.68,4.2,5,3,1,NA,NA,NA,NA,2009091603
20090916,3,2,12,SINGLE MALT,K110,M Chadwick,A S Cruz,109,1057,4,1.09.95,5.5,2,2,2,NA,NA,NA,1.75,2009091603
20090916,3,3,3,TAI HANG'S PRIDE,J335,J Lloyd,P F Yiu,126,1149,2,1.09.99,3,1,1,3,NA,NA,NA,2,2009091603
20090916,3,4,6,WIN-A-LOT,J124,O Doleuze,S Woods,123,1041,6,1.10.05,9.6,7,6,4,NA,NA,NA,2.25,2009091603
20090916,3,5,10,FORTUNE PUG,K045,M W Leung,T W Leung,114,1061,10,1.10.19,99,12,10,5,NA,NA,NA,3.25,2009091603
20090916,3,6,2,KINGSTON MARBLE,E244,W M Lai,T K Ng,130,1079,3,1.10.55,21,4,4,6,NA,NA,NA,5.5,2009091603
20090916,3,7,9,JOLLY BIRD,J154,W Pike,D J Hall,120,1193,8,1.10.59,6.3,6,7,7,NA,NA,NA,5.75,2009091603
20090916,3,8,5,KING CREOLE,G287,H W Lai,K W Lui,121,1110,9,1.10.84,20,10,11,8,NA,NA,NA,7.25,2009091603
20090916,3,9,4,SUPER SURVEYS,J306,B Prebble,J Size,125,1136,11,1.11.04,22,11,12,9,NA,NA,NA,8.5,2009091603
20090916,3,10,7,MASSIVE STAR,J126,Y T Cheng,C H Yip,119,1185,5,1.11.06,27,3,5,10,NA,NA,NA,8.5,2009091603
20090916,3,11,11,GRANDFIELD,J250,K C Leung,Y O Wong,109,1007,7,1.11.71,99,8,8,11,NA,NA,NA,12.75,2009091603
20090916,3,12,1,GANBARIA,E052,M L Yeung,Y S Tsui,122,1143,12,1.12.21,78,9,9,12,NA,NA,NA,15.75,2009091603
20090916,4,1,11,JOLLY WONGCHOY,H076,Z Purton,A Schutz,118,1101,8,1.40.59,9.6,1,1,1,1,NA,NA,NA,2009091604
20090916,4,2,1,FIRST BABY,G170,B Prebble,C Fownes,131,1040,1,1.40.69,2.6,4,4,4,2,NA,NA,0.5,2009091604
20090916,4,3,5,OASIS DAVIS,K138,B Doyle,T W Leung,128,986,7,1.40.78,9.7,5,5,5,3,NA,NA,1.25,2009091604
20090916,4,4,7,HOLIDAY SUN,J328,O Doleuze,C S Shum,126,948,3,1.40.80,8.5,7,6,7,4,NA,NA,1.25,2009091604
20090916,4,5,4,SOMETHING SPECIAL,J014,J Lloyd,A T Millard,129,1102,12,1.40.86,17,11,11,10,5,NA,NA,1.75,2009091604
20090916,4,6,3,WAIT FOR ME,E332,W C Marwing,C H Yip,130,1110,2,1.40.90,7.8,10,9,8,6,NA,NA,2,2009091604
20090916,4,7,12,ROYAL PORTRAIT,J092,H W Lai,L Ho,116,1056,10,1.40.96,23,12,12,11,7,NA,NA,2.25,2009091604
20090916,4,8,2,AMAZING FORTUNE,H235,K C Leung,K W Lui,123,1102,9,1.41.12,10,6,7,6,8,NA,NA,3.25,2009091604
20090916,4,9,10,WONG'S FAVOURITE,G131,Y T Cheng,C W Chang,117,1003,11,1.41.13,28,3,3,2,9,NA,NA,3.5,2009091604
20090916,4,10,6,CARE FREE MIDAS,H053,M L Yeung,Y S Tsui,117,1038,6,1.41.36,12,2,2,3,10,NA,NA,4.75,2009091604
20090916,4,11,9,PERFECT MATCH,J072,D Whyte,J Size,119,1050,4,1.41.67,21,8,8,12,11,NA,NA,6.75,2009091604
20090916,4,12,8,ROCKALOT,H163,J Winks,P F Yiu,123,1009,5,1.42.50,60,9,10,9,12,NA,NA,12,2009091604
20090916,5,1,11,HARRY HARRY,CD019,Z Purton,K L Man,118,1137,10,1.40.18,45,7,5,5,1,NA,NA,NA,2009091605
20090916,5,2,2,REGENCY KINGDOM,K031,M Chadwick,A S Cruz,125,1076,1,1.40.34,3.5,5,6,6,2,NA,NA,0.75,2009091605
20090916,5,3,5,CHATER DE LAGO,G246,W C Marwing,D E Ferraris,127,1216,4,1.40.47,28,9,9,9,3,NA,NA,1.75,2009091605
20090916,5,4,1,DR WELL,CD165,C K Tong,C W Chang,129,1143,11,1.40.52,59,1,1,1,4,NA,NA,2,2009091605
20090916,5,5,12,HIGH INTELLIGENT,CD317,J Lloyd,A T Millard,124,1156,9,1.40.56,8.4,2,4,2,5,NA,NA,2.25,2009091605
20090916,5,6,8,MARBLE RED,K160,H W Lai,P F Yiu,120,1061,6,1.40.74,7.3,8,8,7,6,NA,NA,3.5,2009091605
20090916,5,7,10,FORTUNE DRAGON,H324,G Cheyne,A Lee,118,1157,8,1.40.77,37,11,10,10,7,NA,NA,3.75,2009091605
20090916,5,8,7,SPIRIT OF LO PAN,H140,Y T Cheng,Y S Tsui,123,1135,5,1.40.83,24,3,2,3,8,NA,NA,4,2009091605
20090916,5,9,4,MASTER DREAMER,E293,W M Lai,T K Ng,126,1064,12,1.40.85,31,10,11,11,9,NA,NA,4.25,2009091605
20090916,5,10,3,CARRY GOOD NEWS,G219,W Pike,D J Hall,128,1090,3,1.41.00,6.9,12,12,12,10,NA,NA,5.25,2009091605
20090916,5,11,6,SOHNA,G183,B Prebble,S Woods,127,1098,2,1.41.41,3.2,4,3,4,11,NA,NA,7.75,2009091605
20090916,5,12,9,DASHING CHAMPION,CC015,K C Leung,B K Ng,111,1150,7,1.41.50,19,6,7,8,12,NA,NA,8.25,2009091605
20090916,5,WV,,BOBO WIN,CC238,M W Leung,D Cruz,113,1144,---,---,---,NA,NA,NA,NA,NA,NA,NA,2009091605
20090916,6,1,2,BEAUTIFUL DREAMER,H108,H W Lai,K L Man,128,1072,2,1.09.78,17,4,4,1,NA,NA,NA,NA,2009091606
20090916,6,2,5,CHATER POWER,G312,D Whyte,D E Ferraris,125,1138,7,1.09.81,8.7,3,2,2,NA,NA,NA,HD,2009091606
20090916,6,3,1,FINGERS CROSSED,G037,K C Leung,P O'Sullivan,126,1039,1,1.09.99,7.9,9,8,3,NA,NA,NA,1.25,2009091606
20090916,6,4,9,MY TIME,J310,S K Sit,C H Yip,120,1171,3,1.10.01,5.5,1,1,4,NA,NA,NA,1.5,2009091606
20090916,6,5,11,BRILLIANT ONE,G212,W M Lai,T K Ng,114,1094,12,1.10.03,76,12,11,5,NA,NA,NA,1.5,2009091606
20090916,6,6,12,COUNTRY MAGIC,H069,M Chadwick,A S Cruz,109,1085,4,1.10.05,10,6,6,6,NA,NA,NA,1.75,2009091606
20090916,6,7,7,SUPER CHARGE,CC299,M L Yeung,A Lee,114,1179,10,1.10.16,13,2,3,7,NA,NA,NA,2.25,2009091606
20090916,6,8,8,TRULLI,H327,C K Tong,K W Lui,121,1064,8,1.10.26,19,10,9,8,NA,NA,NA,3,2009091606
20090916,6,9,4,BEAUTY EXPRESS,J284,B Prebble,Y S Tsui,127,1141,6,1.10.41,6.9,11,12,9,NA,NA,NA,4,2009091606
20090916,6,10,10,SEASON LINKZ,K133,D Beadman,J Moore,119,1031,9,1.10.61,3.9,8,10,10,NA,NA,NA,5.25,2009091606
20090916,6,11,6,NUGGET WARRIOR,K147,W C Marwing,C Fownes,124,1146,11,1.10.66,14,7,7,11,NA,NA,NA,5.5,2009091606
20090916,6,12,3,ESPERANZA,G159,M W Leung,Y O Wong,127,1063,5,1.10.88,32,5,5,12,NA,NA,NA,6.75,2009091606
20090916,7,1,10,HAPPY AMBASSADOR,H286,H W Lai,K W Lui,118,1068,3,1.39.45,13,3,3,2,1,NA,NA,NA,2009091607
20090916,7,2,5,LOCAL POWER,H296,C W Wong,C H Yip,125,1112,5,1.39.61,12,6,6,6,2,NA,NA,1,2009091607
20090916,7,3,3,MELLIFLUOUS,H212,D Whyte,C S Shum,130,1077,12,1.39.78,5.7,10,10,8,3,NA,NA,2,2009091607
20090916,7,4,1,JUGGERNAUT,J019,K C Leung,S Woods,126,1199,1,1.39.92,7.3,1,1,1,4,NA,NA,3,2009091607
20090916,7,5,9,THE WITCH'S BROOM,H231,B Doyle,T W Leung,122,1185,11,1.39.99,34,7,7,7,5,NA,NA,3.5,2009091607
20090916,7,6,12,MIGHTY SUN,K058,Y T Cheng,Y S Tsui,112,1137,4,1.40.01,5.6,2,2,3,6,NA,NA,3.5,2009091607
20090916,7,7,4,ICHIBAN,J050,B Prebble,J Size,129,1112,6,1.40.15,5.5,5,5,4,7,NA,NA,4.25,2009091607
20090916,7,8,6,BEST POWER,G006,T H So,K L Man,115,1067,2,1.40.23,25,8,8,9,8,NA,NA,5,2009091607
20090916,7,9,8,THE GOODIES,H097,M Chadwick,C Fownes,119,1063,8,1.40.24,24,12,12,12,9,NA,NA,5,2009091607
20090916,7,10,7,CHAMPION LAD,H042,D Beadman,J Moore,125,1233,10,1.40.26,6.2,11,11,11,10,NA,NA,5,2009091607
20090916,7,11,2,KENOBE,H222,M L Yeung,A Schutz,121,1072,9,1.40.47,13,9,9,10,11,NA,NA,6.25,2009091607
20090916,7,12,11,BOLD CHAMPION,G127,C K Tong,P F Yiu,113,1065,7,1.40.65,25,4,4,5,12,NA,NA,7.5,2009091607
20090916,8,1,5,OUR LUCKY BABY,H187,M L Yeung,C H Yip,113,1105,2,1.08.82,2.5,2,1,1,NA,NA,NA,NA,2009091608
20090916,8,2,7,ULTRA FANTASY,G311,J Lloyd,P F Yiu,120,1228,5,1.09.02,84,9,7,2,NA,NA,NA,1.25,2009091608
20090916,8,3,11,FOREVER ELATION,K215,H W Lai,L Ho,113,1066,11,1.09.23,26,10,10,3,NA,NA,NA,2.5,2009091608
20090916,8,4,8,PLAN B,J123,O Doleuze,S Woods,120,1076,1,1.09.45,22,6,2,4,NA,NA,NA,4,2009091608
20090916,8,5,1,BEAR MACHO,G152,D Whyte,D E Ferraris,133,1071,7,1.09.56,16,11,11,5,NA,NA,NA,4.75,2009091608
20090916,8,6,3,SUNNY GOLF,H138,D Beadman,J Moore,125,1135,3,1.09.65,19,5,4,6,NA,NA,NA,5.25,2009091608
20090916,8,7,6,PERFECT STYLE,J329,B Prebble,C Fownes,121,1058,6,1.09.65,2.9,8,5,7,NA,NA,NA,5.25,2009091608
20090916,8,8,2,DOUBLE LUCK,H239,K C Leung,K L Man,120,1078,12,1.09.87,27,7,9,8,NA,NA,NA,6.5,2009091608
20090916,8,9,9,SOLAR MIGHTY,H124,Z Purton,A Lee,118,1197,9,1.09.93,63,12,12,9,NA,NA,NA,7,2009091608
20090916,8,10,12,NORMAN INVADER,J231,M Chadwick,A S Cruz,110,1096,4,1.10.44,6.3,1,3,10,NA,NA,NA,10.25,2009091608
20090916,8,11,4,ISLAND SPEED,G202,C K Tong,B K Ng,120,1188,8,1.10.49,99,3,6,11,NA,NA,NA,10.5,2009091608
20090916,8,12,10,KUNG FU,E289,C W Wong,D Cruz,113,1132,10,1.11.52,25,4,8,12,NA,NA,NA,17,2009091608
20090923,1,1,3,NOT QUITE PERFECT,G254,M L Yeung,A Lee,122,1050,1,0.57.40,3.6,6,4,1,NA,NA,NA,NA,2009092301
20090923,1,2,2,FAST GO,J181,C K Tong,C W Chang,129,1158,5,0.57.52,6.8,9,7,2,NA,NA,NA,0.75,2009092301
20090923,1,3,9,OPTIC KING,E139,S K Sit,B K Ng,119,1072,4,0.57.71,9.3,3,1,3,NA,NA,NA,2,2009092301
20090923,1,4,5,DAILY DOUBLE,K043,O Doleuze,T W Leung,130,1109,7,0.57.74,8.2,7,6,4,NA,NA,NA,2.25,2009092301
20090923,1,5,12,ALIVE AND KICKING,J071,W M Lai,T K Ng,111,1039,6,0.57.75,49,10,11,5,NA,NA,NA,2.25,2009092301
20090923,1,6,1,GO STITCH,K062,Z Purton,A T Millard,133,1164,2,0.58.19,13,8,9,6,NA,NA,NA,5,2009092301
20090923,1,7,6,PERFECT ATHLETE,G276,K C Leung,Y O Wong,122,1111,8,0.58.37,10,1,2,7,NA,NA,NA,6,2009092301
20090923,1,8,4,SUPER SPECIAL,E225,M Chadwick,D E Ferraris,126,1121,9,0.58.42,21,12,12,8,NA,NA,NA,6.5,2009092301
20090923,1,9,10,MAGIC PRACTITIONER,K125,Y T Cheng,Y S Tsui,118,1032,12,0.58.49,99,11,10,9,NA,NA,NA,6.75,2009092301
20090923,1,10,11,BLUE SAINT,J080,T H So,L Ho,108,1069,11,0.58.54,53,4,8,10,NA,NA,NA,7,2009092301
20090923,1,11,7,CHAIN WIN,J315,J Lloyd,P F Yiu,128,1128,10,0.58.54,15,2,3,11,NA,NA,NA,7.25,2009092301
20090923,1,12,8,TAKE IT EASY,J029,B Prebble,C H Yip,124,1015,3,0.59.32,4.3,5,5,12,NA,NA,NA,12,2009092301
20090923,2,1,6,FRAMES DEPOT,G118,Z Purton,T K Ng,126,1087,4,1.40.48,7.2,8,5,3,1,NA,NA,NA,2009092302
20090923,2,2,4,DECENT FELLOW,H021,K C Leung,B K Ng,123,1018,12,1.40.52,60,11,11,9,2,NA,NA,HD,2009092302
20090923,2,3,5,SMART CODE,K078,B Prebble,K L Man,130,1064,9,1.40.52,15,9,7,8,3,NA,NA,HD,2009092302
20090923,2,4,7,JOYFUL YEARS,G143,Y T Cheng,L Ho,123,1171,1,1.40.58,2.6,4,6,6,4,NA,NA,0.5,2009092302
20090923,2,5,1,CENTURY MOLLY,K067,C W Wong,D Cruz,130,1082,7,1.40.65,61,1,1,1,5,NA,NA,1,2009092302
20090923,2,6,3,SURE GAIN,J038,W C Marwing,C H Yip,131,1076,8,1.40.77,11,10,10,10,6,NA,NA,1.75,2009092302
20090923,2,7,11,RISING WIN,CC089,H W Lai,T W Leung,111,1133,3,1.40.79,7.8,7,9,7,7,NA,NA,2,2009092302
20090923,2,8,8,FORTUNE GALLOP,H191,D Whyte,K W Lui,123,1065,5,1.40.92,3.8,2,3,4,8,NA,NA,2.75,2009092302
20090923,2,9,10,EPEE DE HUA,J307,J Lloyd,Y S Tsui,115,1059,10,1.41.01,39,12,12,11,9,NA,NA,3.25,2009092302
20090923,2,10,12,VITALITY CHAMP,CD301,W M Lai,T K Ng,111,1187,2,1.41.30,26,5,2,2,10,NA,NA,5,2009092302
20090923,2,11,2,GOLDEN OPPORTUNITY,J015,O Doleuze,A Schutz,133,1093,11,1.41.58,21,3,4,5,11,NA,NA,6.75,2009092302
20090923,2,12,9,BAUHINIA,CD118,M W Leung,S Woods,119,1066,6,1.44.43,65,6,8,12,12,NA,NA,ML,2009092302
20090923,3,1,8,HAPPEE GIFT,H313,D Beadman,J Moore,121,1146,7,1.09.71,3.2,3,3,1,NA,NA,NA,NA,2009092303
20090923,3,2,3,MASTER RIO,K188,Z Purton,K L Man,131,1067,4,1.09.80,6.4,5,4,2,NA,NA,NA,0.5,2009092303
20090923,3,3,4,CHINA HERO,H040,K C Leung,Y S Tsui,122,1120,5,1.09.83,3.9,4,5,3,NA,NA,NA,0.75,2009092303
20090923,3,4,5,CHEERFUL CITY,K009,Y T Cheng,C S Shum,126,1151,12,1.09.96,14,1,1,4,NA,NA,NA,1.5,2009092303
20090923,3,5,2,ASIAN CITRUS,H246,W C Marwing,D E Ferraris,132,1102,3,1.09.97,7.8,7,6,5,NA,NA,NA,1.5,2009092303
20090923,3,6,11,FAIRWOOD CROWN,K040,M W Leung,T W Leung,115,1210,1,1.10.12,9,9,8,6,NA,NA,NA,2.5,2009092303
20090923,3,7,6,CLASSA SUPREME,G261,H W Lai,L Ho,125,1046,10,1.10.20,34,6,7,7,NA,NA,NA,3,2009092303
20090923,3,8,9,SUGAR ON TOP,G274,W M Lai,T K Ng,118,1079,8,1.10.27,77,10,9,8,NA,NA,NA,3.5,2009092303
20090923,3,9,1,KARBRIDGE,K251,M Chadwick,C Fownes,128,1113,6,1.10.35,15,2,2,9,NA,NA,NA,4,2009092303
20090923,3,10,10,TATTENHALL DELIGHT,G068,G Cheyne,T W Leung,120,1111,2,1.10.42,39,11,11,10,NA,NA,NA,4.5,2009092303
20090923,3,11,7,MARVELLOUS,H026,O Doleuze,B K Ng,126,1074,11,1.10.52,45,12,12,11,NA,NA,NA,5,2009092303
20090923,3,12,12,OWNERS LAD,G273,J Winks,A Schutz,120,1179,9,1.10.94,39,8,10,12,NA,NA,NA,7.75,2009092303
20090923,4,1,12,GRAND GENERAL,J113,G Cheyne,B K Ng,114,1111,2,1.49.10,9.4,6,6,6,6,1,NA,NA,2009092304
20090923,4,2,6,MASTER DREAMER,E293,D Whyte,T K Ng,128,1061,4,1.49.21,6.3,5,7,7,7,2,NA,0.75,2009092304
20090923,4,3,5,DASHING THUNDER,CD080,W M Lai,C H Yip,128,1093,6,1.49.22,30,9,10,10,11,3,NA,0.75,2009092304
20090923,4,4,9,JOLLY WONGCHOY,H076,Z Purton,A Schutz,123,1104,5,1.49.27,6.8,1,1,1,1,4,NA,1,2009092304
20090923,4,5,8,BATURO,H029,M L Yeung,Y S Tsui,113,984,8,1.49.27,17,2,2,2,2,5,NA,1,2009092304
20090923,4,6,11,WONG'S FAVOURITE,G131,Y T Cheng,C W Chang,117,998,7,1.49.37,11,3,4,5,4,6,NA,1.75,2009092304
20090923,4,7,2,DASH AHEAD,CD199,T H So,L Ho,122,1094,12,1.49.46,14,12,12,12,12,7,NA,2.25,2009092304
20090923,4,8,3,EVER KING,E147,K C Leung,J Moore,124,1021,3,1.49.53,6,10,9,9,8,8,NA,2.75,2009092304
20090923,4,9,1,GALLANT MASTER,J255,M Chadwick,C Fownes,128,1161,11,1.49.83,3.9,7,5,3,5,9,NA,4.5,2009092304
20090923,4,10,4,FANTASTIC DANCER,J001,O Doleuze,S Woods,131,1107,9,1.49.85,17,8,8,8,9,10,NA,4.75,2009092304
20090923,4,11,7,LUCKY MONEY,E159,M W Leung,Y O Wong,121,1099,1,1.49.90,19,4,3,4,3,11,NA,5,2009092304
20090923,4,12,10,SAMBUOYANT,E172,J Winks,P O'Sullivan,120,1243,10,1.50.21,37,11,11,11,10,12,NA,7,2009092304
20090923,4,WV,,SUPER SURPRISE,H210,D Whyte,D E Ferraris,130,1123,---,---,---,NA,NA,NA,NA,NA,NA,NA,2009092304
20090923,5,1,2,ABLE DRAGON,J308,D Whyte,A Lee,132,1088,4,1.39.90,6.6,3,3,3,1,NA,NA,NA,2009092305
20090923,5,2,3,ELITE FORTUNE,J212,O Doleuze,T W Leung,132,1122,8,1.40.41,16,11,10,10,2,NA,NA,3.25,2009092305
20090923,5,3,9,AMITYSHIP,K023,Z Purton,P F Yiu,120,1073,2,1.40.42,2.2,4,4,5,3,NA,NA,3.25,2009092305
20090923,5,4,11,FLORAL IMAGE,K027,Y T Cheng,C S Shum,113,1027,6,1.40.48,61,6,5,6,4,NA,NA,3.75,2009092305
20090923,5,5,8,SUDDEN SPLENDOR,E251,S K Sit,B K Ng,119,1018,9,1.40.56,58,5,6,7,5,NA,NA,4.25,2009092305
20090923,5,6,6,BULB TREASURE,H048,W M Lai,T K Ng,122,1073,3,1.40.66,9.4,2,2,2,6,NA,NA,4.75,2009092305
20090923,5,7,10,VICTORY MASCOT,J243,G Cheyne,C Fownes,116,996,5,1.40.73,7,8,9,8,7,NA,NA,5.25,2009092305
20090923,5,8,4,BREAKING POINT,J179,J Lloyd,Y S Tsui,131,1131,1,1.40.78,5.1,1,1,1,8,NA,NA,5.5,2009092305
20090923,5,9,12,ROCKET AND GOLD,H015,C W Wong,C H Yip,111,1110,10,1.41.12,28,10,11,11,9,NA,NA,7.5,2009092305
20090923,5,10,7,HIGH NOTE,K081,D Beadman,J Moore,122,1095,11,1.41.21,30,7,7,4,10,NA,NA,8.25,2009092305
20090923,5,11,1,PACIFIC ALLIANCE,CC230,J Winks,S Woods,133,1098,7,1.41.23,51,9,8,9,11,NA,NA,8.25,2009092305
20090923,5,WV,5,MAINLAND SHUTTLE,G315,M Chadwick,A S Cruz,126,1155,---,---,---,NA,NA,NA,NA,NA,NA,NA,2009092305
20090923,6,1,10,GOOD STRIKE,J351,M L Yeung,A Lee,107,1136,5,0.56.58,7.6,5,4,1,NA,NA,NA,NA,2009092306
20090923,6,2,2,LONGWAH RISING,J297,O Doleuze,T W Leung,130,1177,4,0.57.02,5.3,4,3,2,NA,NA,NA,2.75,2009092306
20090923,6,3,9,LOYAL ARMY,J237,W C Marwing,C H Yip,119,1114,2,0.57.17,2.4,3,1,3,NA,NA,NA,3.75,2009092306
20090923,6,4,3,TEAM WORK,H276,D Whyte,Y S Tsui,130,1069,1,0.57.26,6.5,8,8,4,NA,NA,NA,4.25,2009092306
20090923,6,5,1,GOOD TO GO,H096,M Chadwick,D E Ferraris,128,1141,7,0.57.28,8.4,9,7,5,NA,NA,NA,4.25,2009092306
20090923,6,6,5,BLEDISLOE,K073,Z Purton,D E Ferraris,125,1185,12,0.57.32,99,12,11,6,NA,NA,NA,4.5,2009092306
20090923,6,7,6,RAINBOW SEEKER,K300,B Prebble,S Woods,120,1075,8,0.57.45,60,7,9,7,NA,NA,NA,5.5,2009092306
20090923,6,8,8,TELECOM SUPER STAR,K386,G Cheyne,A T Millard,120,1097,3,0.57.54,26,11,12,8,NA,NA,NA,6,2009092306
20090923,6,9,4,VAUGIRARD,K347,W Pike,D J Hall,122,1149,10,0.57.54,99,10,10,9,NA,NA,NA,6,2009092306
20090923,6,10,7,SHY BALDY,H168,W M Lai,K W Lui,118,1201,6,0.57.66,28,1,2,10,NA,NA,NA,6.75,2009092306
20090923,6,11,11,K-JACK,G233,J Lloyd,A T Millard,117,1203,9,0.57.70,17,6,5,11,NA,NA,NA,7,2009092306
20090923,6,12,12,THUNDER FLASH,G270,C K Tong,A Schutz,113,1081,11,0.57.94,24,2,6,12,NA,NA,NA,8.5,2009092306
20090923,6,WV,,KEEN SOUL,H092,K C Leung,Y S Tsui,113,1082,---,---,---,NA,NA,NA,NA,NA,NA,NA,2009092306
20090923,7,1,12,ROYAL PEGASUS,K103,M Chadwick,A S Cruz,115,1216,11,1.48.97,5,2,1,1,2,1,NA,NA,2009092307
20090923,7,2,2,PRINCE KALAMOUN,K178,D Whyte,S Woods,133,1048,3,1.49.03,7.3,8,5,5,8,2,NA,N,2009092307
20090923,7,3,4,LOCAL POWER,H296,K C Leung,C H Yip,123,1108,2,1.49.05,2.4,3,2,3,5,3,NA,0.5,2009092307
20090923,7,4,11,FLORAL NIRVANA,H232,Y T Cheng,C S Shum,118,1100,10,1.49.07,39,7,9,10,1,4,NA,0.5,2009092307
20090923,7,5,8,THE GOODIES,H097,C K Tong,C Fownes,121,1058,5,1.49.14,48,9,7,7,9,5,NA,1,2009092307
20090923,7,6,1,FAT DRAGON,CD130,M L Yeung,Y S Tsui,123,1087,4,1.49.41,35,6,8,8,7,6,NA,2.75,2009092307
20090923,7,7,5,WARM EMBRACES,J162,W C Marwing,T K Ng,130,996,8,1.49.58,15,10,10,9,11,7,NA,3.75,2009092307
20090923,7,8,7,SLEEP WELL,K036,B Prebble,A Schutz,126,1095,6,1.49.59,18,4,6,6,4,8,NA,3.75,2009092307
20090923,7,9,6,MAN IN THE MIRROR,H058,J Lloyd,J Size,129,1160,1,1.49.67,66,12,12,12,10,9,NA,4.5,2009092307
20090923,7,10,9,VICTORY TREASURE,E031,Z Purton,C Fownes,123,1116,7,1.49.69,10,5,3,2,3,10,NA,4.5,2009092307
20090923,7,11,10,LASKER,J340,O Doleuze,J Size,121,1214,9,1.49.74,6.8,1,4,4,6,11,NA,4.75,2009092307
20090923,7,12,3,TOP HONOR,E183,W M Lai,A Schutz,130,1037,12,1.49.96,76,11,11,11,12,12,NA,6.25,2009092307
20090923,8,1,2,GREAT ACHIEVEMENT,CD250,K C Leung,K L Man,122,1141,12,1.39.91,35,2,1,1,1,NA,NA,NA,2009092308
20090923,8,2,3,INTERCHINA STAR,J226,M Chadwick,A S Cruz,123,1061,3,1.39.96,2.5,4,4,7,2,NA,NA,N,2009092308
20090923,8,3,11,NOBLE MAN,CC099,W M Lai,T K Ng,116,1090,10,1.40.11,15,1,2,2,3,NA,NA,1.25,2009092308
20090923,8,4,10,BLUE SKY,J289,J Lloyd,C Fownes,118,1121,2,1.40.13,7,8,7,9,4,NA,NA,1.5,2009092308
20090923,8,5,8,DORDENMA,E333,M L Yeung,Y O Wong,111,1223,6,1.40.31,34,3,5,5,5,NA,NA,2.5,2009092308
20090923,8,6,5,BROM BROM,J338,D Whyte,J Size,125,1117,8,1.40.36,3.4,10,11,6,6,NA,NA,2.75,2009092308
20090923,8,7,7,CONGRATS,G298,B Prebble,C S Shum,122,1112,9,1.40.47,14,9,8,3,7,NA,NA,3.5,2009092308
20090923,8,8,4,FLUKE,J061,H W Lai,L Ho,124,1083,5,1.40.58,11,6,6,8,8,NA,NA,4.25,2009092308
20090923,8,9,6,WINNING REWARD,E254,Y T Cheng,K W Lui,121,1047,11,1.40.59,54,12,12,12,9,NA,NA,4.25,2009092308
20090923,8,10,12,WHATABOB,CD213,C W Wong,D Cruz,112,1197,7,1.40.60,75,5,3,4,10,NA,NA,4.25,2009092308
20090923,8,11,1,WATCH WHAT HAPPENS,H145,W C Marwing,S Woods,133,1044,1,1.40.98,26,11,10,10,11,NA,NA,6.75,2009092308
20090923,8,12,9,REAL SPECIAL,H320,G Cheyne,D E Ferraris,120,1066,4,1.41.25,40,7,9,11,12,NA,NA,8.5,2009092308
20091007,1,1,9,AIPODER IMAGE,J031,Y T Cheng,L Ho,117,981,9,1.41.34,4.9,2,1,1,1,NA,NA,NA,2009100701
20091007,1,2,2,RAIN OF THUNDER,J352,D Whyte,P O'Sullivan,131,1084,6,1.41.68,6.5,8,8,6,2,NA,NA,2.25,2009100701
20091007,1,3,8,MASTER MASTER,H144,B Doyle,S Woods,121,966,3,1.41.70,3.3,5,5,3,3,NA,NA,2.25,2009100701
20091007,1,4,7,FASTER FASTER,G010,W C Marwing,D E Ferraris,121,1255,10,1.41.88,19,11,11,10,4,NA,NA,3.25,2009100701
20091007,1,5,11,DIAMOND PRINCE,J172,M L Yeung,Y O Wong,108,997,4,1.42.09,30,4,4,7,5,NA,NA,4.75,2009100701
20091007,1,6,4,TRAVEL LEADER,CD226,T H So,D Cruz,120,1149,1,1.42.29,12,10,9,11,6,NA,NA,6,2009100701
20091007,1,7,10,WEALTH SYNERGY,J133,J Winks,K W Lui,120,1036,8,1.42.33,99,3,3,2,7,NA,NA,6.25,2009100701
20091007,1,8,6,HONEST TREASURE,E200,M Chadwick,B K Ng,118,1088,5,1.42.41,9,1,2,4,8,NA,NA,6.75,2009100701
20091007,1,9,1,SMART CODE,K078,B Prebble,K L Man,132,1059,7,1.42.41,4.8,7,7,5,9,NA,NA,6.75,2009100701
20091007,1,10,5,FABULOUS START,K151,W M Lai,T K Ng,124,1007,11,1.42.44,87,9,10,9,10,NA,NA,7,2009100701
20091007,1,11,12,RISING WIN,CC089,H W Lai,T W Leung,111,1134,2,1.42.62,19,6,6,8,11,NA,NA,8,2009100701
20091007,1,WV,3,SUPER IDEAL,CC223,G Cheyne,A T Millard,131,1152,---,---,---,NA,NA,NA,NA,NA,NA,NA,2009100701
20091007,2,1,7,HARRY HARRY,CD019,Z Purton,K L Man,125,1140,12,1.40.30,15,6,6,6,1,NA,NA,NA,2009100702
20091007,2,2,8,GOLDEN BALL,H128,W M Lai,A Schutz,122,1102,7,1.40.47,42,7,8,8,2,NA,NA,1.25,2009100702
20091007,2,3,6,SPIRIT OF LO PAN,H140,D Whyte,Y S Tsui,126,1126,4,1.40.54,6.7,8,7,7,3,NA,NA,1.5,2009100702
20091007,2,4,3,CHATER DE LAGO,G246,W C Marwing,D E Ferraris,128,1232,2,1.40.57,4,10,9,9,4,NA,NA,1.75,2009100702
20091007,2,5,10,DASHING CHAMPION,CC015,M Chadwick,B K Ng,114,1155,8,1.40.66,19,4,5,4,5,NA,NA,2.25,2009100702
20091007,2,6,9,SURE GOOD,J240,J Winks,P O'Sullivan,123,1190,5,1.40.77,11,3,3,2,6,NA,NA,3,2009100702
