race_id, date, race_no, class, distance, rating_upper, rating_lower, condition, course_type, track
2013100903,20131009,3,3,1800M,80,60,GOOD TO FIRM,TURF,A
2013100904,20131009,4,4,1650M,60,40,GOOD TO FIRM,TURF,A
2013100905,20131009,5,4,1200M,60,40,GOOD TO FIRM,TURF,A
2013100906,20131009,6,3,1200M,80,60,GOOD TO FIRM,TURF,A
2013100907,20131009,7,3,1650M,80,60,GOOD TO FIRM,TURF,A
2013100908,20131009,8,2,1650M,100,80,GOOD TO FIRM,TURF,A
2013102001,20131020,1,5,1000M,40,15,GOOD TO FIRM,TURF,B
2013102002,20131020,2,5,1650M,40,15,GOOD TO FIRM,TURF,B
2013102003,20131020,3,4,1650M,60,40,GOOD TO FIRM,TURF,B
2013102004,20131020,4,4,1000M,60,40,GOOD TO FIRM,TURF,B
2013102005,20131020,5,4,1200M,60,40,GOOD TO FIRM,TURF,B
2013102006,20131020,6,4,1800M,60,40,GOOD TO FIRM,TURF,B
2013102007,20131020,7,3,1200M,80,60,GOOD TO FIRM,TURF,B
2013102008,20131020,8,3,1000M,85,60,GOOD TO FIRM,TURF,B
2013102009,20131020,9,3,1650M,80,60,GOOD TO FIRM,TURF,B
2013102010,20131020,10,2,1800M,105,80,GOOD TO FIRM,TURF,B
2013102301,20131023,1,5,1200M,40,15,GOOD TO FIRM,TURF,C
2013102302,20131023,2,5,1800M,40,15,GOOD TO FIRM,TURF,C
2013102303,20131023,3,3,2200M,80,60,GOOD TO FIRM,TURF,C
2013102304,20131023,4,4,1200M,60,40,GOOD TO FIRM,TURF,C
2013102305,20131023,5,4,1650M,60,40,GOOD TO FIRM,TURF,C
2013102306,20131023,6,3,1650M,80,60,GOOD TO FIRM,TURF,C
2013102307,20131023,7,3,1200M,80,60,GOOD TO FIRM,TURF,C
2013102308,20131023,8,2,1200M,105,80,GOOD TO FIRM,TURF,C
2013110601,20131106,1,5,2200M,40,0,GOOD,TURF,A
2013110602,20131106,2,4,1000M,60,40,GOOD,TURF,A
2013110603,20131106,3,4,1200M,60,40,GOOD,TURF,A
2013110604,20131106,4,4,1650M,60,40,GOOD,TURF,A
2013110605,20131106,5,4,1650M,60,40,GOOD,TURF,A
2013110606,20131106,6,3,1650M,80,60,GOOD,TURF,A
2013110607,20131106,7,3,1000M,80,60,GOOD,TURF,A
2013110608,20131106,8,3,1200M,80,60,GOOD,TURF,A
2013111301,20131113,1,5,1000M,40,15,GOOD,TURF,B
2013111302,20131113,2,4,1200M,60,40,GOOD,TURF,B
2013111303,20131113,3,5,1650M,40,15,GOOD,TURF,B
2013111304,20131113,4,4,1650M,60,40,GOOD,TURF,B
2013111305,20131113,5,3,1200M,80,60,GOOD,TURF,B
2013111306,20131113,6,3,1800M,85,60,GOOD,TURF,B
2013111307,20131113,7,2,1000M,105,80,GOOD,TURF,B
2013111308,20131113,8,3,1650M,80,60,GOOD,TURF,B
2013112001,20131120,1,5,1200M,40,15,GOOD,TURF,C
2013112002,20131120,2,4,1000M,60,40,GOOD,TURF,C
2013112003,20131120,3,4,1200M,60,40,GOOD,TURF,C
2013112004,20131120,4,4,1650M,60,40,GOOD,TURF,C
2013112005,20131120,5,4,1650M,60,40,GOOD,TURF,C
2013112006,20131120,6,3,1200M,80,60,GOOD,TURF,C
2013112007,20131120,7,3,1650M,80,60,GOOD,TURF,C
2013112008,20131120,8,2,1650M,100,80,GOOD,TURF,C
2013112701,20131127,1,5,1000M,40,15,GOOD,TURF,C+3
2013112702,20131127,2,5,1650M,40,15,GOOD,TURF,C+3
2013112703,20131127,3,4,1000M,60,40,GOOD TO FIRM,TURF,C+3
2013112704,20131127,4,4,1200M,60,40,GOOD TO FIRM,TURF,C+3
2013112705,20131127,5,4,2200M,60,40,GOOD TO FIRM,TURF,C+3
2013112706,20131127,6,3,1200M,80,60,GOOD TO FIRM,TURF,C+3
2013112707,20131127,7,2,1200M,100,80,GOOD TO FIRM,TURF,C+3
2013112708,20131127,8,3,1800M,80,60,GOOD TO FIRM,TURF,C+3
2013120401,20131204,1,5,1200M,40,15,GOOD,TURF,A
2013120402,20131204,2,4,1000M,60,40,GOOD TO FIRM,TURF,A
2013120403,20131204,3,4,1200M,60,40,GOOD TO FIRM,TURF,A
2013120404,20131204,4,3,1200M,80,60,GOOD TO FIRM,TURF,A
2013120405,20131204,5,4,1650M,60,40,GOOD TO FIRM,TURF,A
2013120406,20131204,6,4,1650M,60,40,GOOD TO FIRM,TURF,A
2013120407,20131204,7,3,1000M,80,60,GOOD TO FIRM,TURF,A
2013120408,20131204,8,3,1650M,80,60,GOOD TO FIRM,TURF,A
2013120409,20131204,9,2,1800M,100,80,GOOD TO FIRM,TURF,A
2013121101,20131211,1,5,1650M,40,15,GOOD TO FIRM,TURF,B
2013121102,20131211,2,5,1800M,40,0,GOOD TO FIRM,TURF,B
2013121103,20131211,3,4,1650M,60,40,GOOD TO FIRM,TURF,B
2013121104,20131211,4,4,1800M,60,40,GOOD TO FIRM,TURF,B
2013121105,20131211,5,3,1000M,80,60,GOOD TO FIRM,TURF,B
2013121106,20131211,6,4,1200M,60,40,GOOD TO FIRM,TURF,B
2013121107,20131211,7,3,1200M,80,60,GOOD TO FIRM,TURF,B
2013121108,20131211,8,3,1650M,80,60,GOOD TO FIRM,TURF,B
2013121801,20131218,1,5,1000M,40,0,GOOD,TURF,C
2013121802,20131218,2,3,2200M,80,55,GOOD,TURF,C
2013121803,20131218,3,4,1650M,60,40,GOOD,TURF,C
2013121804,20131218,4,4,1000M,60,40,GOOD,TURF,C
2013121805,20131218,5,4,1200M,60,40,GOOD,TURF,C
2013121806,20131218,6,3,1200M,80,60,GOOD,TURF,C
2013121807,20131218,7,3,1650M,80,60,GOOD,TURF,C
2013121808,20131218,8,2,1200M,95,75,GOOD,TURF,C
2013122601,20131226,1,5,1650M,40,15,GOOD TO FIRM,TURF,A
2013122602,20131226,2,4,1200M,60,40,GOOD TO FIRM,TURF,A
2013122603,20131226,3,4,1650M,60,40,GOOD TO FIRM,TURF,A
2013122604,20131226,4,4,1650M,60,40,GOOD TO FIRM,TURF,A
2013122605,20131226,5,3,1650M,80,60,GOOD TO FIRM,TURF,A
2013122606,20131226,6,3,1000M,80,60,GOOD TO FIRM,TURF,A
2013122607,20131226,7,1,1200M,115,90,GOOD TO FIRM,TURF,A
2013122608,20131226,8,2,1650M,100,80,GOOD TO FIRM,TURF,A
2014010801,20140108,1,5,1200M,40,0,GOOD,TURF,B
2014010802,20140108,2,4,1000M,60,40,GOOD,TURF,B
2014010803,20140108,3,4,1200M,65,40,GOOD,TURF,B
2014010804,20140108,4,4,1650M,60,40,GOOD,TURF,B
2014010805,20140108,5,Hong Kong Group Three,1800M,90+,90+,GOOD,TURF,B
2014010806,20140108,6,3,1650M,80,60,GOOD,TURF,B
2014010807,20140108,7,3,1200M,80,60,GOOD,TURF,B
2014010808,20140108,8,3,1650M,80,60,GOOD,TURF,B
2014011501,20140115,1,5,1800M,40,0,GOOD,TURF,C
2014011502,20140115,2,4,1650M,60,40,GOOD,TURF,C
2014011503,20140115,3,4,1200M,60,40,GOOD,TURF,C
2014011504,20140115,4,4,1800M,60,40,GOOD,TURF,C
2014011505,20140115,5,3,1000M,80,60,GOOD,TURF,C
2014011506,20140115,6,3,1800M,80,60,GOOD,TURF,C
2014011507,20140115,7,3,1200M,80,60,GOOD,TURF,C
2014011508,20140115,8,2,1200M,105,80,GOOD,TURF,C
2014012201,20140122,1,5,1000M,40,0,GOOD,TURF,C+3
2014012202,20140122,2,5,1650M,40,15,GOOD,TURF,C+3
2014012203,20140122,3,4,1650M,60,40,GOOD,TURF,C+3
2014012204,20140122,4,4,1200M,60,40,GOOD,TURF,C+3
2014012205,20140122,5,4,1650M,60,40,GOOD,TURF,C+3
2014012206,20140122,6,3,1200M,80,60,GOOD,TURF,C+3
2014012207,20140122,7,2,1650M,100,80,GOOD,TURF,C+3
2014012208,20140122,8,3,1650M,80,60,GOOD,TURF,C+3
2014020501,20140205,1,2,1000M,100,80,GOOD,TURF,A
2014020502,20140205,2,5,1650M,40,0,GOOD,TURF,A
2014020503,20140205,3,4,1800M,60,40,GOOD,TURF,A
2014020504,20140205,4,4,1000M,60,40,GOOD,TURF,A
2014020505,20140205,5,5,1200M,40,15,GOOD,TURF,A
2014020506,20140205,6,4,1200M,60,40,GOOD,TURF,A
2014020507,20140205,7,3,1200M,80,60,GOOD,TURF,A
2014020508,20140205,8,3,1200M,80,60,GOOD,TURF,A
2014020509,20140205,9,3,1800M,80,60,GOOD,TURF,A
2014021201,20140212,1,5,1000M,40,15,GOOD,TURF,B
2014021202,20140212,2,4,1200M,60,40,GOOD,TURF,B
2014021203,20140212,3,4,1200M,60,40,GOOD,TURF,B
2014021204,20140212,4,4,1650M,60,40,GOOD,TURF,B
2014021205,20140212,5,4,1650M,60,40,GOOD,TURF,B
2014021206,20140212,6,3,1000M,80,60,GOOD,TURF,B
2014021207,20140212,7,3,1200M,80,60,GOOD,TURF,B
2014021208,20140212,8,3,1650M,85,60,GOOD,TURF,B
2014021901,20140219,1,5,1200M,40,15,GOOD,TURF,C
2014021902,20140219,2,5,1800M,40,0,GOOD,TURF,C
2014021903,20140219,3,4,1000M,60,40,GOOD,TURF,C
2014021904,20140219,4,4,1200M,60,40,GOOD,TURF,C
2014021905,20140219,5,4,1650M,60,40,GOOD,TURF,C
2014021906,20140219,6,3,1200M,80,60,GOOD,TURF,C
2014021907,20140219,7,3,1650M,80,60,GOOD,TURF,C
2014021908,20140219,8,2,1800M,100,80,GOOD,TURF,C
2014022601,20140226,1,5,1650M,40,15,GOOD,TURF,C+3
2014022602,20140226,2,4,1650M,60,40,GOOD,TURF,C+3
2014022603,20140226,3,3,1000M,80,60,GOOD,TURF,C+3
2014022604,20140226,4,4,1200M,60,40,GOOD,TURF,C+3
2014022605,20140226,5,4,2200M,60,35,GOOD,TURF,C+3
2014022606,20140226,6,4,1650M,60,40,GOOD,TURF,C+3
2014022607,20140226,7,3,1650M,80,60,GOOD,TURF,C+3
2014022608,20140226,8,3,1200M,80,60,GOOD,TURF,C+3
2014030501,20140305,1,5,1000M,40,15,GOOD,TURF,A
2014030502,20140305,2,4,1200M,60,40,GOOD,TURF,A
2014030503,20140305,3,4,1000M,60,40,GOOD,TURF,A
2014030504,20140305,4,1,1650M,110,85,GOOD,TURF,A
2014030505,20140305,5,4,1650M,60,40,GOOD,TURF,A
2014030506,20140305,6,3,1800M,80,60,GOOD,TURF,A
2014030507,20140305,7,3,1650M,85,60,GOOD,TURF,A
2014030508,20140305,8,3,1200M,85,60,GOOD,TURF,A
2014030509,20140305,9,1,1200M,110,85,GOOD,TURF,A
2014031201,20140312,1,5,1650M,40,15,GOOD,TURF,B
2014031202,20140312,2,4,1200M,60,40,GOOD,TURF,B
2014031203,20140312,3,4,1650M,60,40,GOOD,TURF,B
2014031204,20140312,4,4,1650M,60,40,GOOD,TURF,B
2014031205,20140312,5,4,1200M,60,40,GOOD,TURF,B
2014031206,20140312,6,3,1200M,80,60,GOOD,TURF,B
2014031207,20140312,7,3,1000M,80,60,GOOD,TURF,B
2014031208,20140312,8,3,1650M,80,60,GOOD,TURF,B
2014031901,20140319,1,5,1200M,40,0,GOOD,TURF,C
2014031902,20140319,2,4,1650M,60,40,GOOD,TURF,C
2014031903,20140319,3,3,1200M,80,60,GOOD,TURF,C
2014031904,20140319,4,4,1200M,60,40,GOOD,TURF,C
2014031905,20140319,5,4,1800M,60,35,GOOD,TURF,C
2014031906,20140319,6,3,1200M,80,60,GOOD,TURF,C
2014031907,20140319,7,3,1650M,80,60,GOOD,TURF,C
2014031908,20140319,8,2,1200M,100,80,GOOD,TURF,C
2014040201,20140402,1,5,1000M,40,15,GOOD TO YIELDING,TURF,A
2014040202,20140402,2,5,1650M,40,0,GOOD TO YIELDING,TURF,A
2014040203,20140402,3,4,1000M,60,40,GOOD TO YIELDING,TURF,A
2014040204,20140402,4,4,1200M,60,40,GOOD TO YIELDING,TURF,A
2014040205,20140402,5,4,1650M,60,40,GOOD TO YIELDING,TURF,A
2014040206,20140402,6,3,1000M,80,60,GOOD TO YIELDING,TURF,A
2014040207,20140402,7,3,1200M,80,60,GOOD TO YIELDING,TURF,A
2014040208,20140402,8,3,1800M,80,60,GOOD TO YIELDING,TURF,A
2014040901,20140409,1,4,1200M,60,40,GOOD,TURF,B
2014040902,20140409,2,5,1800M,40,15,GOOD,TURF,B
2014040903,20140409,3,3,1200M,80,60,GOOD TO FIRM,TURF,B
2014040904,20140409,4,4,1650M,60,40,GOOD TO FIRM,TURF,B
2014040905,20140409,5,4,1800M,60,40,GOOD TO FIRM,TURF,B
2014040906,20140409,6,3,1650M,80,60,GOOD TO FIRM,TURF,B
2014040907,20140409,7,3,1650M,80,60,GOOD TO FIRM,TURF,B
2014040908,20140409,8,2,1000M,100,75,GOOD TO FIRM,TURF,B
2014041601,20140416,1,5,1200M,40,0,GOOD TO FIRM,TURF,C
2014041602,20140416,2,4,1200M,60,40,GOOD TO FIRM,TURF,C
2014041603,20140416,3,3,1200M,80,60,GOOD TO FIRM,TURF,C
2014041604,20140416,4,4,1200M,60,40,GOOD TO FIRM,TURF,C
2014041605,20140416,5,4,1650M,60,40,GOOD TO FIRM,TURF,C
2014041606,20140416,6,3,1200M,80,60,GOOD TO FIRM,TURF,C
2014041607,20140416,7,1,1650M,110,85,GOOD TO FIRM,TURF,C
2014041608,20140416,8,3,1650M,80,60,GOOD TO FIRM,TURF,C
2014043001,20140430,1,5,1650M,40,15,GOOD,TURF,A
2014043002,20140430,2,4,1000M,60,40,GOOD,TURF,A
2014043003,20140430,3,4,1200M,60,40,GOOD,TURF,A
2014043004,20140430,4,4,1650M,60,40,GOOD,TURF,A
2014043005,20140430,5,3,1000M,80,60,GOOD,TURF,A
2014043006,20140430,6,3,1650M,80,60,GOOD,TURF,A
2014043007,20140430,7,3,1200M,80,60,GOOD,TURF,A
2014043008,20140430,8,2,1200M,100,80,GOOD,TURF,A
2014050701,20140507,1,5,1200M,40,0,GOOD,TURF,B
2014050702,20140507,2,4,1200M,60,40,GOOD,TURF,B
2014050703,20140507,3,4,1650M,60,40,GOOD,TURF,B
2014050704,20140507,4,4,1650M,60,40,GOOD,TURF,B
2014050705,20140507,5,3,1200M,80,60,GOOD,TURF,B
2014050706,20140507,6,2,1650M,100,80,GOOD,TURF,B
2014050707,20140507,7,3,1650M,80,60,GOOD,TURF,B
2014050708,20140507,8,3,1800M,80,60,GOOD,TURF,B
2014051401,20140514,1,5,1000M,40,0,GOOD,TURF,C
2014051402,20140514,2,4,1200M,60,40,GOOD,TURF,C
2014051403,20140514,3,4,1200M,60,40,GOOD,TURF,C
2014051404,20140514,4,4,1800M,60,35,GOOD,TURF,C
2014051405,20140514,5,4,1650M,60,40,GOOD,TURF,C
2014051406,20140514,6,3,1650M,80,60,GOOD,TURF,C
2014051407,20140514,7,3,1200M,80,60,GOOD,TURF,C
2014051408,20140514,8,3,1200M,80,60,GOOD,TURF,C
2014052101,20140521,1,5,1800M,40,0,GOOD TO YIELDING,TURF,C+3
2014052102,20140521,2,4,1000M,60,40,GOOD,TURF,C+3
2014052103,20140521,3,3,1650M,80,60,GOOD,TURF,C+3
2014052104,20140521,4,4,1200M,60,40,GOOD,TURF,C+3
2014052105,20140521,5,4,1650M,60,40,GOOD,TURF,C+3
2014052106,20140521,6,3,1000M,80,60,GOOD,TURF,C+3
2014052107,20140521,7,2,1800M,100,80,GOOD,TURF,C+3
2014052108,20140521,8,3,1200M,80,60,GOOD,TURF,C+3
2014052801,20140528,1,5,1650M,40,15,GOOD TO FIRM,TURF,A
2014052802,20140528,2,5,1200M,40,15,GOOD TO FIRM,TURF,A
2014052803,20140528,3,4,1200M,60,40,GOOD TO FIRM,TURF,A
2014052804,20140528,4,4,1650M,60,40,GOOD TO FIRM,TURF,A
2014052805,20140528,5,3,1650M,80,60,GOOD TO FIRM,TURF,A
2014052806,20140528,6,3,1200M,80,60,GOOD TO FIRM,TURF,A
2014052807,20140528,7,3,1800M,80,60,GOOD TO FIRM,TURF,A
2014052808,20140528,8,2,1200M,100,80,GOOD TO FIRM,TURF,A
2014060501,20140605,1,5,1800M,40,0,GOOD TO FIRM,TURF,B
2014060502,20140605,2,4,1200M,60,40,GOOD TO FIRM,TURF,B
2014060503,20140605,3,4,1650M,65,40,GOOD TO FIRM,TURF,B
2014060504,20140605,4,4,1650M,60,40,GOOD TO FIRM,TURF,B
2014060505,20140605,5,3,1200M,80,60,GOOD TO FIRM,TURF,B
2014060506,20140605,6,1,1800M,85+,85+,GOOD TO FIRM,TURF,B
2014060507,20140605,7,3,1000M,85,60,GOOD TO FIRM,TURF,B
2014060508,20140605,8,3,1650M,80,60,GOOD TO FIRM,TURF,B
2014101901,20141019,1,5,1650M,40,15,GOOD TO FIRM,TURF,A
2014101902,20141019,2,4,1200M,60,40,GOOD TO FIRM,TURF,A
2014101903,20141019,3,4,1800M,60,40,GOOD TO FIRM,TURF,A
2014101904,20141019,4,4,1200M,60,40,GOOD TO FIRM,TURF,A
2014101905,20141019,5,4,1650M,60,40,GOOD TO FIRM,TURF,A
2014101906,20141019,6,3,1000M,85,60,GOOD TO FIRM,TURF,A
2014101907,20141019,7,3,1200M,80,60,GOOD TO FIRM,TURF,A
2014101908,20141019,8,3,1650M,80,60,GOOD TO FIRM,TURF,A
2014101909,20141019,9,2,1800M,105,80,GOOD TO FIRM,TURF,A
2014101910,20141019,10,2,1200M,105,80,GOOD TO FIRM,TURF,A
2014102201,20141022,1,5,1000M,40,15,GOOD,TURF,B
2014102202,20141022,2,5,1800M,40,15,GOOD,TURF,B
2014102203,20141022,3,4,1000M,60,40,GOOD,TURF,B
2014102204,20141022,4,4,1650M,60,40,GOOD,TURF,B
2014102205,20141022,5,4,1200M,60,40,GOOD,TURF,B
2014102206,20141022,6,3,1650M,80,60,GOOD,TURF,B
2014102207,20141022,7,3,1650M,80,60,GOOD TO YIELDING,TURF,B
2014102208,20141022,8,3,1200M,80,60,GOOD TO YIELDING,TURF,B
2014102901,20141029,1,5,1200M,40,15,GOOD,TURF,C
2014102902,20141029,2,4,1000M,60,40,GOOD,TURF,C
2014102903,20141029,3,4,1200M,60,40,GOOD,TURF,C
2014102904,20141029,4,4,1800M,60,35,GOOD,TURF,C
2014102905,20141029,5,3,1200M,80,60,GOOD,TURF,C
2014102906,20141029,6,3,1650M,80,60,GOOD,TURF,C
2014102907,20141029,7,3,1200M,80,60,GOOD,TURF,C
2014102908,20141029,8,2,1200M,100,80,GOOD,TURF,C
2014111201,20141112,1,5,2200M,40,0,GOOD,TURF,A
2014111202,20141112,2,4,1200M,60,40,GOOD,TURF,A
2014111203,20141112,3,4,1000M,60,40,GOOD,TURF,A
2014111204,20141112,4,4,1650M,60,40,GOOD,TURF,A
2014111205,20141112,5,4,1650M,60,40,GOOD,TURF,A
2014111206,20141112,6,3,1650M,80,60,GOOD,TURF,A
2014111207,20141112,7,3,1000M,80,60,GOOD,TURF,A
2014111208,20141112,8,3,1200M,80,60,GOOD,TURF,A
2014111901,20141119,1,5,1000M,40,15,GOOD,TURF,B
2014111902,20141119,2,5,1650M,40,0,GOOD,TURF,B
2014111903,20141119,3,4,1200M,60,40,GOOD,TURF,B
2014111904,20141119,4,4,1650M,60,40,GOOD,TURF,B
2014111905,20141119,5,3,1200M,80,60,GOOD,TURF,B
2014111906,20141119,6,3,1800M,85,60,GOOD,TURF,B
2014111907,20141119,7,2,1650M,105,80,GOOD,TURF,B
2014111908,20141119,8,3,1650M,80,60,GOOD,TURF,B
2014112601,20141126,1,4,1650M,60,40,GOOD TO FIRM,TURF,C
2014112602,20141126,2,4,1000M,60,40,GOOD TO FIRM,TURF,C
2014112603,20141126,3,4,1200M,60,40,GOOD TO FIRM,TURF,C
2014112604,20141126,4,5,1800M,40,15,GOOD TO FIRM,TURF,C
2014112605,20141126,5,4,1650M,60,40,GOOD TO FIRM,TURF,C
2014112606,20141126,6,3,1200M,80,60,GOOD TO FIRM,TURF,C
2014112607,20141126,7,2,1200M,100,80,GOOD TO FIRM,TURF,C
2014112608,20141126,8,3,1650M,80,60,GOOD TO FIRM,TURF,C
2014120301,20141203,1,5,1000M,40,15,GOOD,TURF,C+3
2014120302,20141203,2,5,1650M,40,15,GOOD,TURF,C+3
2014120303,20141203,3,2,1000M,105,80,GOOD,TURF,C+3
2014120304,20141203,4,4,1200M,60,40,GOOD,TURF,C+3
2014120305,20141203,5,4,1200M,60,40,GOOD,TURF,C+3
2014120306,20141203,6,4,1800M,60,40,GOOD,TURF,C+3
2014120307,20141203,7,3,2200M,80,60,GOOD,TURF,C+3
2014120308,20141203,8,3,1200M,80,60,GOOD,TURF,C+3
2014121001,20141210,1,5,1200M,40,15,GOOD,TURF,A
2014121002,20141210,2,4,1200M,60,40,GOOD,TURF,A
2014121003,20141210,3,3,1000M,85,60,GOOD,TURF,A
2014121004,20141210,4,4,1650M,60,40,GOOD,TURF,A
2014121005,20141210,5,4,1000M,60,40,GOOD,TURF,A
2014121006,20141210,6,2,1800M,100,80,GOOD,TURF,A
2014121007,20141210,7,4,1650M,60,40,GOOD,TURF,A
2014121008,20141210,8,3,1650M,80,60,GOOD,TURF,A
2014121009,20141210,9,3,1200M,80,60,GOOD,TURF,A
2014121701,20141217,1,5,1650M,40,15,GOOD TO FIRM,TURF,B
2014121702,20141217,2,4,1200M,60,40,GOOD TO FIRM,TURF,B
2014121703,20141217,3,5,1800M,40,0,GOOD TO FIRM,TURF,B
2014121704,20141217,4,4,2200M,60,40,GOOD TO FIRM,TURF,B
2014121705,20141217,5,4,1650M,60,40,GOOD TO FIRM,TURF,B
2014121706,20141217,6,3,1200M,80,60,GOOD TO FIRM,TURF,B
2014121707,20141217,7,1,1200M,115,90,GOOD TO FIRM,TURF,B
2014121708,20141217,8,3,1650M,80,60,GOOD TO FIRM,TURF,B
2015010701,20150107,1,5,1650M,40,0,GOOD,TURF,A
2015010702,20150107,2,4,1000M,60,40,GOOD,TURF,A
2015010703,20150107,3,4,1200M,60,40,GOOD,TURF,A
2015010704,20150107,4,4,1650M,60,40,GOOD,TURF,A
2015010705,20150107,5,3,1800M,80,60,GOOD,TURF,A
2015010706,20150107,6,Hong Kong Group Three,1800M,90+,90+,GOOD,TURF,A
2015010707,20150107,7,3,1200M,80,60,GOOD,TURF,A
2015010708,20150107,8,3,1650M,85,60,GOOD,TURF,A
2015011401,20150114,1,5,1800M,40,15,GOOD,TURF,B
2015011402,20150114,2,4,1200M,60,40,GOOD,TURF,B
2015011403,20150114,3,4,1200M,60,40,GOOD,TURF,B
2015011404,20150114,4,4,1800M,60,40,GOOD,TURF,B
2015011405,20150114,5,4,1650M,60,40,GOOD,TURF,B
2015011406,20150114,6,3,1000M,80,60,GOOD,TURF,B
2015011407,20150114,7,3,1200M,80,60,GOOD,TURF,B
2015011408,20150114,8,3,1650M,80,60,GOOD,TURF,B
2015012101,20150121,1,5,1200M,40,15,GOOD,TURF,C
2015012102,20150121,2,4,1200M,60,40,GOOD,TURF,C
2015012103,20150121,3,4,1650M,60,40,GOOD,TURF,C
2015012104,20150121,4,4,1000M,60,40,GOOD,TURF,C
2015012105,20150121,5,3,1200M,80,60,GOOD,TURF,C
2015012106,20150121,6,2,1200M,105,80,GOOD,TURF,C
2015012107,20150121,7,3,1650M,80,60,GOOD,TURF,C
2015012108,20150121,8,2,1650M,100,80,GOOD,TURF,C
2015012801,20150128,1,5,1650M,40,15,GOOD,TURF,C+3
2015012802,20150128,2,4,1200M,60,40,GOOD,TURF,C+3
2015012803,20150128,3,4,1000M,60,40,GOOD,TURF,C+3
2015012804,20150128,4,4,1650M,60,40,GOOD,TURF,C+3
2015012805,20150128,5,3,1200M,85,60,GOOD,TURF,C+3
2015012806,20150128,6,2,1800M,105,80,GOOD,TURF,C+3
2015012807,20150128,7,3,1000M,80,60,GOOD,TURF,C+3
2015012808,20150128,8,3,1650M,80,60,GOOD,TURF,C+3
2015020401,20150204,1,5,1650M,40,15,GOOD,TURF,A
2015020402,20150204,2,5,1000M,40,15,GOOD,TURF,A
2015020403,20150204,3,4,1200M,60,40,GOOD,TURF,A
2015020404,20150204,4,4,1800M,60,40,GOOD,TURF,A
2015020405,20150204,5,3,1200M,80,60,GOOD,TURF,A
2015020406,20150204,6,4,1650M,60,40,GOOD,TURF,A
2015020407,20150204,7,3,1200M,80,60,GOOD,TURF,A
2015020408,20150204,8,3,1800M,85,60,GOOD,TURF,A
2015021101,20150211,1,5,2200M,40,0,GOOD TO FIRM,TURF,B
2015021102,20150211,2,4,1650M,60,40,GOOD TO FIRM,TURF,B
2015021103,20150211,3,4,1200M,60,40,GOOD TO FIRM,TURF,B
2015021104,20150211,4,4,1200M,60,40,GOOD TO FIRM,TURF,B
2015021105,20150211,5,3,1000M,80,60,GOOD TO FIRM,TURF,B
2015021106,20150211,6,3,1650M,80,60,GOOD TO FIRM,TURF,B
2015021107,20150211,7,3,1200M,80,60,GOOD TO FIRM,TURF,B
2015021108,20150211,8,2,1200M,105,80,GOOD TO FIRM,TURF,B
2015022501,20150225,1,5,1200M,40,0,GOOD,TURF,C
2015022502,20150225,2,4,1000M,60,40,GOOD,TURF,C
2015022503,20150225,3,4,2200M,60,35,GOOD,TURF,C
2015022504,20150225,4,4,1200M,60,40,GOOD,TURF,C
2015022505,20150225,5,4,1650M,60,40,GOOD,TURF,C
2015022506,20150225,6,3,1200M,80,60,GOOD,TURF,C
2015022507,20150225,7,3,1650M,80,60,GOOD,TURF,C
2015022508,20150225,8,3,1200M,80,60,GOOD,TURF,C
2015022509,20150225,9,2,1650M,100,80,GOOD,TURF,C
2015030401,20150304,1,5,1000M,40,15,GOOD,TURF,A
2015030402,20150304,2,4,1200M,60,40,GOOD,TURF,A
2015030403,20150304,3,5,1650M,40,0,GOOD,TURF,A
2015030404,20150304,4,4,1200M,60,40,GOOD,TURF,A
2015030405,20150304,5,4,1650M,60,40,GOOD,TURF,A
2015030406,20150304,6,4,1650M,60,40,GOOD,TURF,A
2015030407,20150304,7,3,1200M,80,60,GOOD,TURF,A
2015030408,20150304,8,3,1800M,80,60,GOOD,TURF,A
2015030409,20150304,9,3,1650M,80,60,GOOD,TURF,A
2015031101,20150311,1,5,1800M,40,15,GOOD,TURF,B
2015031102,20150311,2,4,1000M,60,40,GOOD,TURF,B
2015031103,20150311,3,4,1650M,60,40,GOOD,TURF,B
2015031104,20150311,4,3,1650M,80,60,GOOD,TURF,B
2015031105,20150311,5,4,1200M,60,40,GOOD,TURF,B
2015031106,20150311,6,3,1650M,80,60,GOOD,TURF,B
2015031107,20150311,7,3,1000M,80,60,GOOD,TURF,B
2015031108,20150311,8,3,1200M,80,60,GOOD,TURF,B
2015031109,20150311,9,2,1200M,100,80,GOOD,TURF,B
2015031801,20150318,1,5,1650M,40,15,GOOD,TURF,C
2015031802,20150318,2,4,1200M,60,40,GOOD,TURF,C
2015031803,20150318,3,4,1200M,60,40,GOOD,TURF,C
2015031804,20150318,4,4,1800M,60,40,GOOD,TURF,C
2015031805,20150318,5,4,1650M,60,40,GOOD,TURF,C
2015031806,20150318,6,2,1800M,100,80,GOOD,TURF,C
2015031807,20150318,7,3,1650M,80,60,GOOD,TURF,C
2015031808,20150318,8,3,1200M,80,60,GOOD,TURF,C
2015040101,20150401,1,5,1800M,40,15,GOOD TO FIRM,TURF,A
2015040102,20150401,2,4,1000M,60,40,GOOD TO FIRM,TURF,A
2015040103,20150401,3,4,1650M,60,40,GOOD TO FIRM,TURF,A
2015040104,20150401,4,4,1200M,60,40,GOOD TO FIRM,TURF,A
2015040105,20150401,5,2,1650M,100,80,GOOD TO FIRM,TURF,A
